method,analysis,phase,vr,mean_trace_ratio,trigger_rate_hz,mean_speed,lag_steps,post_max_overshoot
event_trigger,transition,high_to_medium,0.0,0.36126568876430865,20.0,1.4046448638219158,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.36073817752320264,20.0,1.4054515370930494,0.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3944298253432203,8.0,1.2742070591515369,11.0,0.0
event_trigger,transition,medium_to_high,0.0,0.40567467877530944,10.0,1.4025934798442936,7.0,0.0
event_trigger,transition,high_to_medium,0.0,0.37672448254586355,14.000000000000002,1.5402632138179368,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3761308609823756,14.000000000000002,1.5450791917282778,0.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6155158581055294,4.0,1.146111176113805,58.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6082118404920329,4.0,1.08935382262719,42.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6077391346385052,4.0,1.0841305604522502,41.0,0.0
event_trigger,transition,medium_to_low,0.0,0.4905823402877083,6.0,0.31930420194518616,16.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7201883082894401,2.0,0.7224183299197611,85.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5752035867449261,6.0,1.6312232274854261,4.0,0.0
event_trigger,transition,high_to_medium,0.0,0.5572110741831718,6.0,1.3435250935233385,21.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5554032144549155,6.0,1.3422643156873826,20.0,0.0
event_trigger,transition,high_to_medium,0.0,0.43285772933181077,14.000000000000002,0.9429740617754129,2.0,0.0
event_trigger,transition,medium_to_low,0.0,0.41704672940126386,14.000000000000002,0.8804670894742053,11.0,0.0
event_trigger,transition,low_to_medium,0.0,0.41584309204592323,14.000000000000002,0.8835531710169158,10.0,0.0
event_trigger,transition,medium_to_high,0.0,0.36515450783641845,20.0,0.735603894724793,1.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3641516411364956,20.0,0.7293748604848487,0.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3249307887115736,20.0,1.45226157331403,4.0,0.0
event_trigger,transition,high_to_medium,0.0,0.5871567174245107,2.0,1.2056245852434317,16.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6694925610741796,0.0,1.1560773781801257,,0.0
event_trigger,transition,high_to_medium,0.0,0.6739189139615966,0.0,1.1302909466628743,,0.0
event_trigger,transition,medium_to_high,0.0,0.4918236915463269,6.0,1.3412496583421132,21.0,0.0
event_trigger,transition,high_to_medium,0.0,0.49194517390034015,6.0,1.3422836030416634,20.0,0.0
event_trigger,transition,medium_to_high,0.0,0.4931070759624327,6.0,1.3538823852879682,11.0,0.0
event_trigger,transition,high_to_medium,0.0,0.573361682711995,2.0,1.5049856212913364,61.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5750223313236559,2.0,1.5117154181791255,60.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6670664721997568,2.0,1.5303772169632912,11.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6691770955631697,2.0,1.5345497717103407,10.0,0.0
event_trigger,transition,high_to_medium,0.0,0.70543464584461,2.0,1.5531687137766657,71.0,0.0
event_trigger,transition,medium_to_high,0.0,0.705964770289555,2.0,1.5611636653785446,70.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7414756825596355,2.0,1.1309226947656383,11.0,0.0
event_trigger,transition,medium_to_low,0.0,0.6138322250595548,2.0,0.3909314115005941,41.0,0.0
event_trigger,transition,low_to_medium,0.0,0.6155958600537099,2.0,0.39017869024052443,40.0,0.0
event_trigger,transition,medium_to_low,0.0,0.6116446462106776,4.0,0.3837360193338762,32.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7341436648061314,2.0,0.4724468743530293,40.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7307915435746948,2.0,0.4375951254160377,51.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7312525483713409,2.0,0.4382684651633266,50.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7331179889168287,2.0,0.43984848481916244,46.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7241148106161761,2.0,0.5017095527001906,71.0,0.0
event_trigger,transition,medium_to_low,0.0,0.724533812689596,2.0,0.5028861359803934,70.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7270908156002127,2.0,0.5103142562952763,64.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7382807899156301,2.0,0.37399447827064725,33.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7345841101124312,2.0,0.20279669514871465,51.0,0.0
event_trigger,transition,medium_to_low,0.0,0.73504455736003,2.0,0.1989438621031632,50.0,0.0
delay_aware,phase_summary,low,0.0,0.6510466613891625,2.6478177942331427,0.17283402829031316,,
delay_aware,phase_summary,medium,0.0,0.6548442652968465,3.052064631956912,0.9004172178818391,,
delay_aware,phase_summary,high,0.0,0.6546481207078655,2.831318741152129,1.809937310282865,,
delay_aware,transition,low_to_medium,0.0,0.6530269463046602,4.0,0.5956995676637041,13.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6455585643224241,2.0,0.436114331731528,57.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6340915358674739,4.0,0.6012273234962536,2.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6420010946624788,2.0,0.4756393621724592,60.0,0.0
delay_aware,transition,low_to_high,0.0,0.6640707740048731,2.0,0.5696785461951485,42.0,0.0
delay_aware,transition,high_to_low,0.0,0.6653556092986368,2.0,0.5640300151148181,41.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6393145238839208,4.0,0.7380328889657259,5.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6577457607754821,2.0,0.5273862800623212,47.0,0.0
delay_aware,transition,low_to_high,0.0,0.6674711134255378,4.0,0.6619001278110389,22.0,0.0
delay_aware,transition,high_to_low,0.0,0.6658799484081517,4.0,0.6540598915640302,21.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6340971988497727,4.0,0.7040337952950881,2.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6564969433243877,2.0,0.5805589075814828,48.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6410368352355629,4.0,0.7686740297928278,6.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6772100450837,2.0,0.5439737185252368,32.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6785596368228289,2.0,0.5365424495391128,31.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6491410415805539,2.0,0.5345024718063022,54.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6640721727994666,2.0,0.5987954090803121,42.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6653569683525713,2.0,0.5985956002040278,41.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6478417103010154,4.0,0.7489790614097326,10.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6396705380956839,2.0,0.5815551863785007,62.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6408337173708781,2.0,0.5758309871764095,61.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6540192074944616,2.0,0.6208619652322835,50.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6511942637433188,4.0,0.7596241375919788,12.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6396705087123893,2.0,0.5499095360074838,62.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6640717979763551,2.0,0.6638219449702468,42.0,0.0
delay_aware,transition,medium_to_low,0.0,0.665356596906725,2.0,0.6617708115634197,41.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6642774458364831,4.0,0.7499961078019405,20.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6340940732732683,4.0,0.24411659635463331,2.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6323372175784723,4.0,0.23072988001285955,1.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6479360975835055,2.0,0.15749044789153907,55.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6515677762234192,2.0,0.14693180563041822,52.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6527904356326439,2.0,0.14322638422206024,51.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6642774465162615,4.0,0.4773722292180749,20.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6340940697665448,4.0,0.4923475765090241,2.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6323372140265596,4.0,0.49362431974493753,1.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6674676957487872,4.0,1.3502288588721143,22.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.3506900801416981,21.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6511942594385893,4.0,1.3581977227511743,12.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6340940697665448,4.0,1.3623126311978657,2.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6323372140265596,4.0,1.3635789384292856,1.0,0.0
delay_aware,transition,high_to_medium,0.0,0.652858221826087,4.0,1.3695632464535612,13.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6511942594385893,4.0,1.3712095299847058,12.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6511942594385893,4.0,1.460730652475881,12.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6495220295174733,4.0,1.4655434350094898,11.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6515677725750835,2.0,1.5000924954901882,52.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6527904319796043,2.0,1.5086918737575155,51.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6679453040157629,2.0,1.1544370366452588,39.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6396705113955317,2.0,1.3070874461905888,62.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6408336910595733,2.0,1.228084478023091,61.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6772091912527667,2.0,1.3231403485292015,32.0,0.0
delay_aware,transition,high_to_medium,0.0,0.678558789385591,2.0,1.3026453989570859,31.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6627933347739995,2.0,1.567928442262109,43.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6640718000304447,2.0,1.5729311769080578,42.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6653565989245597,2.0,1.5780079735596093,41.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6479360939481055,2.0,0.9297867403687935,55.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6420026990089527,2.0,0.48148295149942916,60.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6305717006564191,4.0,1.005377579237247,0.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6479360939481055,2.0,1.3405950727095162,55.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6690509332827844,4.0,0.8841085193356821,23.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6511942594385893,4.0,1.1167647726500585,12.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6495220295174733,4.0,1.1141887669112742,11.0,0.0
delay_aware,transition,medium_to_high,0.0,0.678558789385591,2.0,1.4689556355444588,31.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6674676957487872,4.0,1.503089291187994,22.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6658765453143868,4.0,1.5071685590631914,21.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6396705113955317,2.0,1.2410477365226704,62.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6408336910595733,2.0,1.239873736892277,61.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6783861735243089,4.0,1.1522531494026786,29.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6340940697665448,4.0,1.1703320226642342,2.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6323372140265596,4.0,1.0598194309615219,1.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6674676957487872,4.0,1.2424416186219576,22.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.2397449994077878,21.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6772091912527667,2.0,1.384128607020445,32.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6340940697665448,4.0,1.6083322005801628,2.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6323372140265596,4.0,1.613378917603553,1.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6640718000304447,2.0,1.6183660730978402,42.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6653565989245597,2.0,1.6272835709477769,41.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6323372140265596,4.0,1.130246207330763,1.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6658765453143868,4.0,1.3065625214385113,21.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6642774465162615,4.0,1.3057922112811036,20.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6545139521432876,4.0,1.3027630861731356,14.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6674676957487872,4.0,1.2141077161642937,22.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6467375456096701,2.0,1.3477915884300784,56.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6758661927325234,2.0,1.2568503103296953,33.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6772091912527667,2.0,1.2558381008552284,32.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6753054636811733,4.0,1.249773242986877,27.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6674676957487872,4.0,1.2445783548620823,22.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.2431950471749318,21.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6640718000304447,2.0,1.1932191505308483,42.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6653565989245597,2.0,1.1845438797778605,41.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6527904319796043,2.0,0.49112943083136607,51.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6540191856443743,2.0,0.4932333510314214,50.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6552540601668845,2.0,0.49531723838676767,49.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6478414965994171,4.0,0.6058008509780963,10.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6706262933797004,4.0,1.5721474261038757,24.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6578008584200841,4.0,0.9475710488036558,16.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6396705113955317,2.0,0.3237190923034989,62.0,0.0
delay_aware,transition,low_to_medium,0.0,0.660255298784153,2.0,0.8771448657403228,45.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6690509332827844,4.0,1.638723062374755,23.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6653565989245597,2.0,1.206615089326941,41.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6666477580538355,2.0,1.2048517344723626,40.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6718765288723687,2.0,1.19755971226221,36.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6772091912527667,2.0,1.4035290550668436,32.0,0.0
delay_aware,transition,high_to_medium,0.0,0.678558789385591,2.0,1.4046448638219158,31.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6799150137284876,2.0,1.4054515370930494,30.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6495220295174733,4.0,1.2742070591515369,11.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6455449585440285,2.0,1.4025934798442936,57.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.5402632138179368,21.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6642774465162615,4.0,1.5450791917282778,20.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6692492634078335,2.0,1.146111176113805,38.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6674676957487872,4.0,1.08935382262719,22.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.0841305604522502,21.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6589956748557695,2.0,0.31930420194518616,46.0,0.0
delay_aware,transition,low_to_medium,0.0,0.660255298784153,2.0,0.7224183299197611,45.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6373615305334972,2.0,1.6312232274854261,64.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6495220295174733,4.0,1.3435250935233385,11.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6478414965994171,4.0,1.3422643156873826,10.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6674676957487872,4.0,0.9429740617754129,22.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6495220295174733,4.0,0.8804670894742053,11.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6478414965994171,4.0,0.8835531710169158,10.0,0.0
delay_aware,transition,medium_to_high,0.0,0.678558789385591,2.0,0.735603894724793,31.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6799150137284876,2.0,0.7293748604848487,30.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6545139521432876,4.0,1.45226157331403,14.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6578008584200841,4.0,1.2056245852434317,16.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6408336910595733,2.0,1.1560773781801257,61.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6420026990089527,2.0,1.1302909466628743,60.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6495220295174733,4.0,1.3412496583421132,11.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6478414965994171,4.0,1.3422836030416634,10.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6323372140265596,4.0,1.3538823852879682,1.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6323372140265596,4.0,1.5049856212913364,1.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6305717006564191,4.0,1.5117154181791255,0.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6658765453143868,4.0,1.5303772169632912,21.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6642774465162615,4.0,1.5345497717103407,20.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6527904319796043,2.0,1.5531687137766657,51.0,0.0
delay_aware,transition,medium_to_high,0.0,0.6540191856443743,2.0,1.5611636653785446,50.0,0.0
delay_aware,transition,high_to_medium,0.0,0.6653565989245597,2.0,1.1309226947656383,41.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6408336910595733,2.0,0.3909314115005941,61.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6420026990089527,2.0,0.39017869024052443,60.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6515677725750835,2.0,0.3837360193338762,52.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6799150137284876,2.0,0.4724468743530293,30.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6658765453143868,4.0,0.4375951254160377,21.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6642774465162615,4.0,0.4382684651633266,20.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6578008584200841,4.0,0.43984848481916244,16.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6658765453143868,4.0,0.5017095527001906,21.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6642774465162615,4.0,0.5028861359803934,20.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6545139521432876,4.0,0.5103142562952763,14.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6627933347739995,2.0,0.37399447827064725,43.0,0.0
delay_aware,transition,low_to_medium,0.0,0.6653565989245597,2.0,0.20279669514871465,41.0,0.0
delay_aware,transition,medium_to_low,0.0,0.6666477580538355,2.0,0.1989438621031632,40.0,0.0
sb_sched,phase_summary,low,0.0,0.6915053530547727,2.4234264557388085,0.17283402829031316,,
sb_sched,phase_summary,medium,0.0,0.6971385576905884,2.55834829443447,0.9004172178818391,,
sb_sched,phase_summary,high,0.0,0.6970246779150893,2.4828487422410976,1.809937310282865,,
sb_sched,transition,low_to_medium,0.0,0.7061498180486706,4.0,0.5956995676637041,13.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6743980697570119,2.0,0.436114331731528,77.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7215960589827723,2.0,0.6012273234962536,22.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7235864201922617,2.0,0.4756393621724592,20.0,0.0
sb_sched,transition,low_to_high,0.0,0.6775870535834596,4.0,0.5696785461951485,2.0,0.0
sb_sched,transition,high_to_low,0.0,0.6749099584359003,4.0,0.5640300151148181,1.0,0.0
sb_sched,transition,low_to_medium,0.0,0.70032957477464,2.0,0.7380328889657259,45.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7168016022039019,2.0,0.5273862800623212,27.0,0.0
sb_sched,transition,low_to_high,0.0,0.6775990695031912,4.0,0.6619001278110389,2.0,0.0
sb_sched,transition,high_to_low,0.0,0.6749216201884716,4.0,0.6540598915640302,1.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6860730584040371,2.0,0.7040337952950881,62.0,0.0
sb_sched,transition,medium_to_low,0.0,0.697732480073318,2.0,0.5805589075814828,48.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6881783810944677,4.0,0.7686740297928278,6.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7029817592910282,2.0,0.5439737185252368,42.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7038718883602622,2.0,0.5365424495391128,41.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6767063267439584,2.0,0.5345024718063022,74.0,0.0
sb_sched,transition,low_to_medium,0.0,0.686072372323823,2.0,0.5987954090803121,62.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6868785335164183,2.0,0.5985956002040278,61.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7139563787675286,2.0,0.7489790614097326,30.0,0.0
sb_sched,transition,medium_to_high,0.0,0.721637393335779,2.0,0.5815551863785007,22.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7226185881526477,2.0,0.5758309871764095,21.0,0.0
sb_sched,transition,medium_to_low,0.0,0.698551165689133,4.0,0.6208619652322835,10.0,0.0
sb_sched,transition,low_to_medium,0.0,0.694317386314292,2.0,0.7596241375919788,52.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7029814821258106,2.0,0.5499095360074838,42.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7216374382387519,2.0,0.6638219449702468,22.0,0.0
sb_sched,transition,medium_to_low,0.0,0.722618633551113,2.0,0.6617708115634197,21.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6722303292982492,4.0,0.7499961078019405,0.0,0.0
sb_sched,transition,medium_to_high,0.0,0.678228467217579,2.0,0.24411659635463331,72.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6789953043211047,2.0,0.23072988001285955,71.0,0.0
sb_sched,transition,medium_to_low,0.0,0.691800727392783,2.0,0.15749044789153907,55.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6943174429280619,2.0,0.14693180563041822,52.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6951647037363153,2.0,0.14322638422206024,51.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6960161741835426,2.0,0.4773722292180749,50.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7120822744565207,2.0,0.4923475765090241,32.0,0.0
sb_sched,transition,low_to_medium,0.0,0.713017051583028,2.0,0.49362431974493753,31.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7120822744565207,2.0,1.3502288588721143,32.0,0.0
sb_sched,transition,high_to_medium,0.0,0.713017051583028,2.0,1.3506900801416981,31.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7216374635465237,2.0,1.3581977227511743,22.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7216374635465237,2.0,1.3623126311978657,22.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7226186586034631,2.0,1.3635789384292856,21.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6852701918762439,2.0,1.3695632464535612,63.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6860723418888297,2.0,1.3712095299847058,62.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6782284703978128,2.0,1.460730652475881,72.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6789953074633596,2.0,1.4655434350094898,71.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7029815122574159,2.0,1.5000924954901882,42.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7038716446195679,2.0,1.5086918737575155,41.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6968718674137858,2.0,1.1544370366452588,49.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7036616056065584,4.0,1.3070874461905888,12.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7011127306506308,4.0,1.228084478023091,11.0,0.0
sb_sched,transition,medium_to_high,0.0,0.677598478056564,4.0,1.3231403485292015,2.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6749209883058012,4.0,1.3026453989570859,1.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7206609900751011,2.0,1.567928442262109,23.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7216374635465236,2.0,1.5729311769080578,22.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7226186586034631,2.0,1.5780079735596093,21.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7187221369621629,2.0,0.9297867403687935,25.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6960161741835426,2.0,0.48148295149942916,50.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6797659972630454,2.0,1.005377579237247,70.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6836778578816869,2.0,1.3405950727095162,65.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7206609900751012,2.0,0.8841085193356821,23.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6943174452884413,2.0,1.1167647726500585,52.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.1141887669112742,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7226186586034631,2.0,1.4689556355444588,21.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7036616056065584,4.0,1.503089291187994,12.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7011127306506311,4.0,1.5071685590631914,11.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6943174452884413,2.0,1.2410477365226704,52.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6951647060523147,2.0,1.239873736892277,51.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7211547798187945,4.0,1.1522531494026786,19.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7036616056065584,4.0,1.1703320226642342,12.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7011127306506311,4.0,1.0598194309615219,11.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6943174452884412,2.0,1.2424416186219576,52.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.2397449994077878,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6782284703978128,2.0,1.384128607020445,72.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6943174452884412,2.0,1.6083322005801628,52.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6951647060523147,2.0,1.613378917603553,51.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7216374635465237,2.0,1.6183660730978402,22.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7226186586034631,2.0,1.6272835709477769,21.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7130170515830279,2.0,1.130246207330763,31.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6951647060523147,2.0,1.3065625214385113,51.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6960161741835426,2.0,1.3057922112811036,50.0,0.0
sb_sched,transition,medium_to_high,0.0,0.701214330658355,2.0,1.3027630861731356,44.0,0.0
